,blueGoldDiff,blueExperienceDiff,blueGoldPerMin,blueTotalGold,blueTotalExperience,blueAvgLevel,blueKills,redDeaths,blueAssists,blueTotalMinionsKilled,blueCSPerMin,blueEliteMonsters,blueDragons,blueFirstBlood,redFirstBlood,redDragons,redTotalMinionsKilled,redCSPerMin,redEliteMonsters,redAssists,blueDeaths,redKills,redAvgLevel,redTotalExperience,redTotalGold,redGoldPerMin,redExperienceDiff,redGoldDiff,blueWins
3962,66,-361,1571.2,15712,17867,6.8,4,4,6,241,24.1,1,1,0,1,0,245,24.5,0,4,3,3,6.8,18228,15646,1564.6,361,-66,1
3963,2590,1018,1761.6,17616,18140,7.0,7,7,6,243,24.3,1,1,0,1,0,248,24.8,1,4,2,2,6.6,17122,15026,1502.6,-1018,-2590,1
3964,2648,2595,1723.5,17235,19915,7.4,7,7,5,257,25.7,0,0,0,1,0,191,19.1,0,3,3,3,6.8,17320,14587,1458.7,-2595,-2648,0
3965,2763,3068,2006.5,20065,18844,7.2,12,12,10,204,20.4,2,1,1,0,0,168,16.8,0,11,10,10,6.4,15776,17302,1730.2,-3068,-2763,1
3966,1024,415,1553.7,15537,17374,6.8,2,2,2,244,24.4,2,1,0,1,0,224,22.4,0,2,3,3,6.8,16959,14513,1451.3,-415,-1024,0
3967,1462,249,1835.9,18359,17074,6.8,10,10,9,190,19.0,0,0,0,1,0,160,16.0,0,12,8,8,6.6,16825,16897,1689.7,-249,-1462,0
3968,739,1639,1588.4,15884,17698,6.8,4,4,3,251,25.1,0,0,1,0,1,175,17.5,1,6,5,5,6.4,16059,15145,1514.5,-1639,-739,1
3969,-3476,-4019,1451.2,14512,16088,6.6,3,3,3,226,22.6,0,0,0,1,1,249,24.9,2,6,9,9,7.4,20107,17988,1798.8,4019,3476,0
3970,-2494,-2755,1544.0,15440,17277,6.8,5,5,7,175,17.5,0,0,1,0,0,237,23.7,0,10,9,9,7.2,20032,17934,1793.4,2755,2494,0
3971,1576,1573,1629.6,16296,18093,7.0,7,7,6,222,22.2,1,1,0,1,0,192,19.2,0,2,4,4,6.6,16520,14720,1472.0,-1573,-1576,1
3972,-2607,59,1497.9,14979,18306,7.0,1,1,1,232,23.2,0,0,0,1,1,238,23.8,2,5,6,6,6.8,18247,17586,1758.6,-59,2607,0
3973,978,315,1636.4,16364,17787,6.8,6,6,5,226,22.6,1,1,1,0,0,194,19.4,0,5,5,5,7.0,17472,15386,1538.6,-315,-978,1
3974,-5945,-2122,1400.3,14003,16419,6.6,4,4,1,195,19.5,0,0,0,1,0,232,23.2,0,15,13,13,7.0,18541,19948,1994.8,2122,5945,0
3975,-2021,-1891,1645.9,16459,18612,7.0,6,6,5,201,20.1,0,0,1,0,0,235,23.5,0,7,8,8,7.4,20503,18480,1848.0,1891,2021,0
3976,-1226,-2432,1536.1,15361,17290,7.0,3,3,4,235,23.5,0,0,1,0,0,221,22.1,0,5,7,7,7.4,19722,16587,1658.7,2432,1226,0
3977,3272,3059,1834.5,18345,20002,7.4,7,7,6,247,24.7,1,0,0,1,1,183,18.3,1,8,5,5,6.8,16943,15073,1507.3,-3059,-3272,0
3978,3609,3620,1849.7,18497,19069,7.2,10,10,8,223,22.3,1,1,0,1,0,174,17.4,0,5,5,5,6.4,15449,14888,1488.8,-3620,-3609,0
3979,-744,-1255,1464.2,14642,16219,6.6,3,3,3,229,22.9,0,0,0,1,1,212,21.2,2,4,4,4,6.8,17474,15386,1538.6,1255,744,0
3980,-2925,-2112,1553.9,15539,17792,6.8,3,3,1,214,21.4,0,0,0,1,1,242,24.2,2,9,8,8,7.2,19904,18464,1846.4,2112,2925,0
3981,2348,1462,1878.1,18781,17690,6.8,13,13,19,204,20.4,0,0,1,0,0,191,19.1,0,12,7,7,6.6,16228,16433,1643.3,-1462,-2348,0
3982,-1997,-2590,1650.9,16509,17298,6.8,7,7,6,210,21.0,0,0,0,1,0,228,22.8,0,10,11,11,7.4,19888,18506,1850.6,2590,1997,0
3983,-292,-127,1482.0,14820,16751,6.8,3,3,3,215,21.5,1,1,0,1,0,222,22.2,1,3,3,3,6.6,16878,15112,1511.2,127,292,1
3984,-398,-763,1546.5,15465,17217,6.8,4,4,5,217,21.7,0,0,0,1,1,249,24.9,1,1,4,4,6.8,17980,15863,1586.3,763,398,0
3985,-1514,-1033,1524.1,15241,18179,7.0,3,3,1,252,25.2,0,0,0,1,1,224,22.4,2,8,8,8,7.4,19212,16755,1675.5,1033,1514,0
3986,-1214,-840,1584.2,15842,17016,6.8,4,4,8,211,21.1,0,0,0,1,1,198,19.8,2,11,7,7,6.8,17856,17056,1705.6,840,1214,0
3987,-420,-1518,1638.8,16388,17168,7.0,4,4,4,220,22.0,1,0,0,1,0,239,23.9,0,10,7,7,7.2,18686,16808,1680.8,1518,420,0
3988,425,422,1583.7,15837,18178,7.0,4,4,6,226,22.6,2,1,1,0,0,255,25.5,0,1,2,2,7.0,17756,15412,1541.2,-422,-425,1
3989,4175,3930,1892.9,18929,19632,7.4,11,11,12,220,22.0,1,1,0,1,0,201,20.1,1,3,3,3,6.6,15702,14754,1475.4,-3930,-4175,1
3990,2866,1474,1733.6,17336,18459,7.0,7,7,10,231,23.1,1,1,1,0,0,198,19.8,0,0,2,2,6.8,16985,14470,1447.0,-1474,-2866,1
3991,-3645,-1801,1580.2,15802,17403,6.8,4,4,3,218,21.8,0,0,0,1,1,214,21.4,1,14,13,13,7.2,19204,19447,1944.7,1801,3645,0
3992,930,567,1699.5,16995,18679,7.0,6,6,9,230,23.0,1,1,1,0,0,221,22.1,0,3,5,5,7.0,18112,16065,1606.5,-567,-930,0
3993,2617,3735,1652.8,16528,20454,7.4,2,2,1,262,26.2,0,0,1,0,1,231,23.1,1,1,1,1,6.6,16719,13911,1391.1,-3735,-2617,1
3994,1276,1161,1718.2,17182,18588,7.2,7,7,8,233,23.3,1,1,0,1,0,213,21.3,0,8,5,5,6.8,17427,15906,1590.6,-1161,-1276,0
3995,-1031,-570,1601.7,16017,17524,6.6,4,4,4,202,20.2,0,0,0,1,0,226,22.6,0,7,7,7,7.0,18094,17048,1704.8,570,1031,0
3996,-396,795,1628.6,16286,18048,6.8,6,6,4,230,23.0,0,0,0,1,1,229,22.9,1,3,7,7,6.6,17253,16682,1668.2,-795,396,1
3997,2445,-81,1908.4,19084,17286,6.8,9,9,7,225,22.5,1,0,0,1,1,189,18.9,1,5,8,8,6.8,17367,16639,1663.9,81,-2445,0
3998,-5515,-3391,1489.9,14899,16761,6.8,4,4,5,190,19.0,0,0,0,1,0,239,23.9,0,19,12,12,7.4,20152,20414,2041.4,3391,5515,0
3999,-3502,-2187,1729.0,17290,17418,7.0,9,9,8,223,22.3,0,0,0,1,1,228,22.8,1,19,18,18,7.4,19605,20792,2079.2,2187,3502,0
4000,1613,80,1756.9,17569,17848,6.8,4,4,8,265,26.5,0,0,1,0,1,214,21.4,2,4,6,6,6.8,17768,15956,1595.6,-80,-1613,0
4001,3311,3991,1796.4,17964,19813,7.4,9,9,9,213,21.3,1,1,0,1,0,198,19.8,0,2,2,2,6.4,15822,14653,1465.3,-3991,-3311,1
4002,-1255,-121,1540.0,15400,18242,7.0,5,5,6,197,19.7,0,0,0,1,1,250,25.0,1,8,5,5,7.2,18363,16655,1665.5,121,1255,1
4003,642,-3,1776.1,17761,19090,7.2,8,8,6,220,22.0,1,1,1,0,0,218,21.8,0,6,8,8,7.2,19093,17119,1711.9,3,-642,0
4004,-1428,-1532,1648.0,16480,17338,7.0,8,8,5,183,18.3,1,1,1,0,0,192,19.2,0,10,10,10,7.4,18870,17908,1790.8,1532,1428,1
4005,1735,2029,1697.5,16975,19639,7.4,8,8,6,238,23.8,0,0,1,0,0,228,22.8,0,2,3,3,6.6,17610,15240,1524.0,-2029,-1735,0
4006,785,1188,1645.9,16459,18670,7.2,5,5,7,222,22.2,1,1,0,1,0,229,22.9,0,1,4,4,6.6,17482,15674,1567.4,-1188,-785,1
4007,-1117,-509,1663.6,16636,17569,6.8,7,7,7,207,20.7,1,1,1,0,0,230,23.0,0,4,7,7,7.0,18078,17753,1775.3,509,1117,1
4008,-748,-1865,1655.0,16550,17563,6.8,5,5,5,204,20.4,0,0,0,1,0,227,22.7,1,9,8,8,7.2,19428,17298,1729.8,1865,748,0
4009,-125,537,1640.0,16400,18604,6.8,8,8,10,181,18.1,1,1,1,0,0,247,24.7,0,2,5,5,7.0,18067,16525,1652.5,-537,125,1
4010,-3613,-1592,1447.8,14478,16901,6.6,2,2,1,237,23.7,1,1,0,1,0,232,23.2,0,9,9,9,7.0,18493,18091,1809.1,1592,3613,0
4011,3723,2815,1905.8,19058,19477,7.2,12,12,12,214,21.4,1,1,1,0,0,200,20.0,1,7,4,4,6.6,16662,15335,1533.5,-2815,-3723,1
4012,5073,1803,2031.6,20316,18784,7.4,9,9,12,230,23.0,1,1,1,0,0,224,22.4,1,3,3,3,6.4,16981,15243,1524.3,-1803,-5073,1
4013,1031,98,1708.3,17083,18817,7.2,5,5,3,248,24.8,0,0,1,0,1,220,22.0,2,6,6,6,7.2,18719,16052,1605.2,-98,-1031,1
4014,2470,1917,1761.3,17613,18689,6.8,8,8,8,225,22.5,1,1,1,0,0,199,19.9,0,3,4,4,6.4,16772,15143,1514.3,-1917,-2470,1
4015,2748,842,1773.1,17731,18766,7.0,9,9,9,252,25.2,1,1,1,0,0,214,21.4,0,3,3,3,7.0,17924,14983,1498.3,-842,-2748,1
4016,-2861,-2348,1431.2,14312,16196,6.6,4,4,4,144,14.4,2,1,0,1,0,217,21.7,0,12,8,8,7.2,18544,17173,1717.3,2348,2861,1
4017,2524,2733,1690.3,16903,19854,7.4,8,8,10,207,20.7,2,1,1,0,0,199,19.9,0,1,3,3,6.8,17121,14379,1437.9,-2733,-2524,1
4018,2191,2220,1713.7,17137,18628,7.0,7,7,8,240,24.0,1,1,0,1,0,203,20.3,0,7,4,4,6.4,16408,14946,1494.6,-2220,-2191,1
4019,5014,3238,1887.0,18870,18880,7.0,9,9,8,232,23.2,0,0,1,0,0,173,17.3,0,5,3,3,6.2,15642,13856,1385.6,-3238,-5014,1
4020,-1023,92,1527.9,15279,18515,7.0,3,3,3,240,24.0,1,1,0,1,0,243,24.3,1,4,4,4,7.0,18423,16302,1630.2,-92,1023,1
4021,1497,1555,1926.2,19262,18021,7.0,10,10,12,223,22.3,1,0,1,0,1,211,21.1,1,7,7,7,6.6,16466,17765,1776.5,-1555,-1497,1
4022,-1554,-781,1565.1,15651,16491,6.6,5,5,8,211,21.1,0,0,1,0,0,203,20.3,0,10,9,9,6.8,17272,17205,1720.5,781,1554,0
4023,2310,4456,1768.2,17682,20336,7.6,10,10,7,201,20.1,0,0,1,0,1,210,21.0,1,10,6,6,6.4,15880,15372,1537.2,-4456,-2310,1
4024,-907,-1159,1620.9,16209,18802,7.2,4,4,4,235,23.5,1,1,1,0,0,242,24.2,0,7,6,6,7.2,19961,17116,1711.6,1159,907,0
4025,3227,1158,1899.6,18996,18231,7.2,10,10,12,231,23.1,0,0,0,1,1,175,17.5,1,5,7,7,6.6,17073,15769,1576.9,-1158,-3227,0
4026,4083,3740,2085.5,20855,20164,7.2,15,15,12,196,19.6,1,1,1,0,0,171,17.1,0,8,8,8,6.6,16424,16772,1677.2,-3740,-4083,1
4027,-1397,-730,1548.5,15485,17345,6.8,5,5,6,208,20.8,0,0,0,1,1,225,22.5,1,5,7,7,7.2,18075,16882,1688.2,730,1397,0
4028,-564,-422,1604.3,16043,17912,7.0,5,5,6,227,22.7,1,1,1,0,0,236,23.6,1,9,5,5,7.0,18334,16607,1660.7,422,564,0
4029,-1221,-214,1647.6,16476,17056,7.0,5,5,10,215,21.5,0,0,0,1,1,186,18.6,1,18,11,11,6.6,17270,17697,1769.7,214,1221,0
4030,-1093,-449,1547.3,15473,17491,6.8,4,4,3,215,21.5,0,0,0,1,1,236,23.6,1,7,7,7,7.0,17940,16566,1656.6,449,1093,0
4031,-1301,-502,1515.7,15157,17194,6.8,5,5,6,218,21.8,2,1,1,0,0,209,20.9,0,8,7,7,7.0,17696,16458,1645.8,502,1301,0
4032,-2393,-881,1481.2,14812,17359,6.8,6,6,3,183,18.3,0,0,1,0,0,214,21.4,0,8,10,10,7.0,18240,17205,1720.5,881,2393,0
4033,66,-115,1595.9,15959,16675,6.8,6,6,4,236,23.6,0,0,0,1,1,187,18.7,1,5,5,5,6.6,16790,15893,1589.3,115,-66,0
4034,1994,1541,1685.0,16850,19499,7.2,7,7,7,228,22.8,1,1,1,0,0,224,22.4,1,2,1,1,7.0,17958,14856,1485.6,-1541,-1994,1
4035,-1131,-1921,1494.0,14940,16977,6.6,3,3,4,238,23.8,0,0,0,1,0,247,24.7,0,2,3,3,7.0,18898,16071,1607.1,1921,1131,1
4036,1055,1659,1755.0,17550,19690,7.2,8,8,8,218,21.8,1,0,0,1,1,248,24.8,1,7,5,5,7.2,18031,16495,1649.5,-1659,-1055,0
4037,798,-1263,1654.2,16542,17667,6.8,7,7,9,214,21.4,0,0,0,1,1,195,19.5,1,4,5,5,7.2,18930,15744,1574.4,1263,-798,0
4038,1134,157,1729.7,17297,17523,6.8,7,7,11,196,19.6,1,0,0,1,1,238,23.8,1,4,5,5,6.6,17366,16163,1616.3,-157,-1134,1
4039,2883,1059,1958.1,19581,18509,6.8,9,9,10,232,23.2,1,0,0,1,1,201,20.1,1,8,7,7,7.2,17450,16698,1669.8,-1059,-2883,0
4040,-3226,-2335,1471.2,14712,17001,6.6,2,2,0,230,23.0,1,0,1,0,1,237,23.7,1,9,9,9,7.2,19336,17938,1793.8,2335,3226,0
4041,814,2199,1658.7,16587,17630,7.0,9,9,7,212,21.2,2,1,1,0,0,176,17.6,0,7,5,5,6.4,15431,15773,1577.3,-2199,-814,1
4042,-1209,-747,1742.9,17429,18630,7.0,8,8,9,198,19.8,1,0,1,0,0,212,21.2,0,10,11,11,7.4,19377,18638,1863.8,747,1209,1
4043,256,241,1554.7,15547,17921,7.2,4,4,5,208,20.8,1,0,1,0,1,222,22.2,1,2,4,4,6.8,17680,15291,1529.1,-241,-256,1
4044,-3881,-447,1495.7,14957,17705,6.8,4,4,4,173,17.3,0,0,0,1,0,223,22.3,0,12,12,12,7.0,18152,18838,1883.8,447,3881,0
4045,3610,2295,1745.0,17450,19276,7.2,6,6,9,233,23.3,1,1,1,0,0,226,22.6,0,1,1,1,6.4,16981,13840,1384.0,-2295,-3610,1
4046,3013,2244,1719.9,17199,19353,7.4,7,7,8,235,23.5,1,1,1,0,0,205,20.5,0,0,2,2,6.6,17109,14186,1418.6,-2244,-3013,1
4047,1353,1332,1661.0,16610,18953,7.0,6,6,6,231,23.1,1,1,1,0,0,236,23.6,0,2,2,2,6.8,17621,15257,1525.7,-1332,-1353,1
4048,-2914,-2683,1479.5,14795,16454,6.6,5,5,3,178,17.8,1,1,0,1,0,229,22.9,1,11,8,8,7.2,19137,17709,1770.9,2683,2914,0
4049,1974,861,1826.9,18269,19161,7.2,10,10,6,228,22.8,0,0,0,1,1,199,19.9,2,8,7,7,7.0,18300,16295,1629.5,-861,-1974,0
4050,-3012,-1300,1388.9,13889,16427,6.8,2,2,3,205,20.5,1,0,0,1,1,195,19.5,1,10,7,7,7.2,17727,16901,1690.1,1300,3012,0
4051,-30,-200,1595.0,15950,17916,7.2,5,5,7,220,22.0,1,1,0,1,0,238,23.8,1,3,4,4,7.0,18116,15980,1598.0,200,30,1
4052,-1747,-1827,1523.5,15235,16288,6.6,6,6,5,189,18.9,2,1,0,1,0,223,22.3,0,9,7,7,6.8,18115,16982,1698.2,1827,1747,1
4053,-333,1358,1669.7,16697,19017,7.4,7,7,5,205,20.5,1,0,0,1,1,222,22.2,1,8,8,8,6.8,17659,17030,1703.0,-1358,333,1
4054,1294,213,1745.0,17450,18559,7.0,7,7,11,236,23.6,0,0,0,1,0,213,21.3,0,4,5,5,7.2,18346,16156,1615.6,-213,-1294,0
4055,-1773,-422,1589.6,15896,17492,6.8,6,6,3,171,17.1,0,0,1,0,1,221,22.1,1,10,9,9,6.8,17914,17669,1766.9,422,1773,0
4056,-325,772,1594.3,15943,19085,7.2,4,4,5,239,23.9,0,0,1,0,1,226,22.6,1,5,5,5,6.8,18313,16268,1626.8,-772,325,0
4057,-163,-674,1806.3,18063,16794,6.6,7,7,8,228,22.8,1,0,1,0,1,201,20.1,1,19,10,10,6.8,17468,18226,1822.6,674,163,0
4058,-2281,-1283,1617.7,16177,17721,6.8,5,5,6,214,21.4,0,0,0,1,1,229,22.9,1,12,12,12,7.2,19004,18458,1845.8,1283,2281,1
4059,-1243,-635,1489.6,14896,17066,6.8,2,2,2,205,20.5,1,0,1,0,1,195,19.5,1,7,6,6,6.6,17701,16139,1613.9,635,1243,0
4060,1522,1737,1695.9,16959,19261,7.0,8,8,4,215,21.5,1,0,1,0,1,218,21.8,1,4,4,4,6.8,17524,15437,1543.7,-1737,-1522,0
4061,2448,1861,1636.3,16363,17356,6.8,6,6,10,209,20.9,1,0,1,0,0,184,18.4,0,4,3,3,6.4,15495,13915,1391.5,-1861,-2448,1
4062,-3701,-2739,1666.5,16665,17063,6.8,10,10,6,189,18.9,0,0,0,1,1,220,22.0,1,11,14,14,7.4,19802,20366,2036.6,2739,3701,0
4063,-166,-712,1537.7,15377,17617,7.0,2,2,1,229,22.9,1,1,1,0,0,214,21.4,0,2,4,4,7.0,18329,15543,1554.3,712,166,1
4064,-2707,-3132,1397.7,13977,15961,6.6,3,3,2,185,18.5,0,0,1,0,1,226,22.6,2,5,6,6,7.4,19093,16684,1668.4,3132,2707,0
4065,-1932,-41,1391.8,13918,17849,7.0,1,1,0,200,20.0,0,0,0,1,1,225,22.5,1,7,3,3,6.8,17890,15850,1585.0,41,1932,1
4066,13,2012,1763.0,17630,18364,7.0,9,9,14,230,23.0,1,1,0,1,0,165,16.5,0,10,9,9,6.4,16352,17617,1761.7,-2012,-13,1
4067,-621,-784,1577.7,15777,17261,6.8,4,4,4,229,22.9,0,0,0,1,1,204,20.4,1,14,7,7,7.0,18045,16398,1639.8,784,621,1
4068,-689,-1668,1604.3,16043,17403,6.8,5,5,6,237,23.7,0,0,0,1,1,231,23.1,1,5,7,7,7.0,19071,16732,1673.2,1668,689,0
4069,3028,2524,1902.2,19022,19112,7.0,11,11,8,217,21.7,0,0,1,0,0,190,19.0,0,8,6,6,6.4,16588,15994,1599.4,-2524,-3028,1
4070,-2788,-1304,1395.7,13957,16250,6.4,3,3,4,187,18.7,1,1,1,0,0,210,21.0,0,10,7,7,6.8,17554,16745,1674.5,1304,2788,0
4071,-5367,-3464,1454.7,14547,16366,6.6,2,2,3,212,21.2,1,1,0,1,0,238,23.8,1,9,9,9,7.2,19830,19914,1991.4,3464,5367,0
4072,-1209,-1184,1564.9,15649,17165,6.6,5,5,10,240,24.0,1,1,1,0,0,238,23.8,0,9,6,6,7.0,18349,16858,1685.8,1184,1209,1
4073,1405,2118,1765.4,17654,19048,7.0,9,9,11,249,24.9,1,1,1,0,0,204,20.4,1,6,5,5,6.8,16930,16249,1624.9,-2118,-1405,1
4074,3335,2786,1985.8,19858,19501,7.4,11,11,12,216,21.6,1,0,1,0,1,168,16.8,1,12,9,9,6.4,16715,16523,1652.3,-2786,-3335,1
4075,-3700,-2130,1351.7,13517,16278,6.2,1,1,0,222,22.2,0,0,0,1,1,247,24.7,1,10,6,6,7.2,18408,17217,1721.7,2130,3700,0
4076,2763,1017,1779.1,17791,18557,7.2,7,7,12,250,25.0,2,1,1,0,0,200,20.0,0,5,3,3,6.8,17540,15028,1502.8,-1017,-2763,1
4077,1060,952,1681.7,16817,17889,6.8,7,7,5,208,20.8,1,1,1,0,0,185,18.5,1,5,6,6,6.4,16937,15757,1575.7,-952,-1060,1
4078,-1959,-630,1492.0,14920,17487,6.8,3,3,4,217,21.7,1,0,0,1,1,242,24.2,1,6,6,6,7.0,18117,16879,1687.9,630,1959,1
4079,2613,1450,1716.0,17160,18450,7.0,7,7,8,221,22.1,0,0,0,1,1,213,21.3,1,3,5,5,6.4,17000,14547,1454.7,-1450,-2613,0
4080,-684,-742,1543.6,15436,18911,7.0,5,5,5,220,22.0,1,0,0,1,1,267,26.7,1,6,4,4,7.2,19653,16120,1612.0,742,684,1
4081,-79,-815,1544.2,15442,18590,7.2,4,4,3,220,22.0,1,1,0,1,0,217,21.7,1,4,3,3,7.2,19405,15521,1552.1,815,79,1
4082,-1929,-655,1576.4,15764,17960,6.8,4,4,1,237,23.7,0,0,1,0,0,236,23.6,1,6,7,7,7.2,18615,17693,1769.3,655,1929,1
4083,-615,-150,1674.4,16744,18061,6.8,6,6,8,231,23.1,1,1,0,1,0,237,23.7,0,7,6,6,7.0,18211,17359,1735.9,150,615,0
4084,5058,1536,2030.8,20308,18069,7.0,13,13,16,216,21.6,1,1,1,0,0,197,19.7,0,3,4,4,6.6,16533,15250,1525.0,-1536,-5058,1
4085,1601,459,1873.1,18731,18892,6.8,9,9,8,191,19.1,1,0,1,0,1,240,24.0,1,6,8,8,7.2,18433,17130,1713.0,-459,-1601,1
4086,-2347,-1346,1552.9,15529,17544,6.8,5,5,5,200,20.0,0,0,0,1,0,229,22.9,1,9,9,9,7.2,18890,17876,1787.6,1346,2347,0
4087,585,2037,1516.9,15169,18276,6.8,4,4,1,208,20.8,0,0,0,1,0,196,19.6,0,5,4,4,6.4,16239,14584,1458.4,-2037,-585,1
4088,-372,177,1707.5,17075,17991,6.8,7,7,4,218,21.8,1,0,0,1,0,217,21.7,0,11,9,9,7.0,17814,17447,1744.7,-177,372,1
4089,3407,3210,1746.7,17467,20584,7.4,5,5,5,245,24.5,0,0,1,0,0,214,21.4,0,3,1,1,6.8,17374,14060,1406.0,-3210,-3407,1
4090,2452,1600,1725.9,17259,19920,7.4,6,6,5,249,24.9,1,1,1,0,0,221,22.1,0,5,2,2,7.0,18320,14807,1480.7,-1600,-2452,1
4091,2507,2680,1797.9,17979,18648,7.0,10,10,9,214,21.4,0,0,0,1,1,214,21.4,1,6,4,4,6.4,15968,15472,1547.2,-2680,-2507,1
4092,-2153,-1519,1426.9,14269,16548,6.6,2,2,3,196,19.6,0,0,1,0,0,211,21.1,0,8,7,7,7.0,18067,16422,1642.2,1519,2153,0
4093,3039,2335,1830.9,18309,20268,7.6,9,9,11,234,23.4,1,1,1,0,0,223,22.3,0,3,3,3,7.0,17933,15270,1527.0,-2335,-3039,1
4094,286,786,1711.6,17116,19586,7.4,7,7,9,246,24.6,1,1,0,1,0,219,21.9,0,5,6,6,7.2,18800,16830,1683.0,-786,-286,0
4095,-336,-681,1597.0,15970,17491,6.8,7,7,8,200,20.0,1,1,1,0,0,220,22.0,0,4,7,7,7.0,18172,16306,1630.6,681,336,0
4096,-4726,-2067,1462.6,14626,16067,6.4,6,6,4,154,15.4,0,0,0,1,1,224,22.4,1,11,10,10,7.0,18134,19352,1935.2,2067,4726,0
4097,-3441,-1876,1642.7,16427,17468,6.8,8,8,7,191,19.1,0,0,1,0,0,259,25.9,0,15,10,10,7.2,19344,19868,1986.8,1876,3441,1
4098,-4489,-4047,1467.6,14676,14842,6.2,3,3,4,191,19.1,1,1,0,1,0,224,22.4,0,13,13,13,7.0,18889,19165,1916.5,4047,4489,0
4099,-5302,-3981,1394.3,13943,16274,6.2,1,1,1,204,20.4,0,0,0,1,0,238,23.8,0,13,11,11,7.4,20255,19245,1924.5,3981,5302,0
4100,-4903,-3146,1548.8,15488,16539,6.6,4,4,4,184,18.4,0,0,0,1,1,204,20.4,1,16,17,17,7.4,19685,20391,2039.1,3146,4903,1
4101,-152,-901,1543.7,15437,16652,6.6,6,6,6,198,19.8,1,1,1,0,0,220,22.0,1,6,4,4,7.0,17553,15589,1558.9,901,152,0
4102,2263,1666,1708.3,17083,19485,7.2,6,6,7,241,24.1,0,0,1,0,1,250,25.0,1,1,2,2,7.0,17819,14820,1482.0,-1666,-2263,0
4103,-3103,-2355,1482.5,14825,17113,6.8,2,2,3,236,23.6,1,0,0,1,1,230,23.0,1,16,10,10,7.2,19468,17928,1792.8,2355,3103,0
4104,5650,4520,1940.2,19402,19955,7.4,12,12,10,242,24.2,1,1,1,0,0,188,18.8,0,4,3,3,6.4,15435,13752,1375.2,-4520,-5650,1
4105,-1330,-639,1512.9,15129,17887,7.0,4,4,4,197,19.7,1,1,0,1,0,241,24.1,0,4,5,5,7.0,18526,16459,1645.9,639,1330,0
4106,-3526,-1273,1505.3,15053,17983,6.8,2,2,3,248,24.8,0,0,1,0,0,234,23.4,0,9,5,5,7.2,19256,18579,1857.9,1273,3526,0
4107,-1209,-2033,1467.2,14672,16400,6.6,2,2,2,229,22.9,0,0,1,0,1,252,25.2,1,2,5,5,7.0,18433,15881,1588.1,2033,1209,0
4108,2171,1839,1828.0,18280,19939,7.4,10,10,8,241,24.1,1,1,1,0,0,196,19.6,0,4,6,6,7.0,18100,16109,1610.9,-1839,-2171,0
4109,-2387,-2353,1529.0,15290,17203,6.6,4,4,4,219,21.9,1,1,0,1,0,242,24.2,0,6,8,8,7.4,19556,17677,1767.7,2353,2387,0
4110,2252,1086,1732.9,17329,18182,7.0,9,9,13,189,18.9,1,0,0,1,0,244,24.4,0,2,1,1,7.0,17096,15077,1507.7,-1086,-2252,1
4111,596,486,1640.9,16409,18420,6.8,6,6,3,232,23.2,1,1,0,1,0,202,20.2,0,4,4,4,7.0,17934,15813,1581.3,-486,-596,1
4112,206,257,1823.7,18237,17871,6.6,10,10,8,235,23.5,1,0,1,0,0,175,17.5,0,14,11,11,6.8,17614,18031,1803.1,-257,-206,1
4113,3146,2257,1725.9,17259,18091,7.0,9,9,11,214,21.4,2,1,0,1,0,221,22.1,0,1,2,2,6.4,15834,14113,1411.3,-2257,-3146,1
4114,1789,244,1781.6,17816,18186,7.0,8,8,10,226,22.6,1,0,1,0,1,210,21.0,1,11,6,6,6.8,17942,16027,1602.7,-244,-1789,1
4115,84,-1185,1646.5,16465,17106,6.6,8,8,11,215,21.5,1,1,1,0,0,203,20.3,0,5,7,7,7.2,18291,16381,1638.1,1185,-84,0
4116,340,1086,1902.9,19029,19459,7.4,10,10,9,234,23.4,0,0,1,0,0,182,18.2,0,14,11,11,7.2,18373,18689,1868.9,-1086,-340,0
4117,1531,-222,1707.5,17075,17444,6.8,7,7,13,202,20.2,1,1,1,0,0,252,25.2,0,2,2,2,6.8,17666,15544,1554.4,222,-1531,1
4118,-177,-38,1668.9,16689,19570,7.4,6,6,7,233,23.3,0,0,1,0,0,236,23.6,0,4,4,4,7.2,19608,16866,1686.6,38,177,1
4119,-688,-577,1440.2,14402,17052,6.6,1,1,2,233,23.3,0,0,0,1,1,258,25.8,1,3,2,2,6.8,17629,15090,1509.0,577,688,1
4120,1429,1224,1637.9,16379,18268,6.8,5,5,4,240,24.0,1,1,1,0,0,226,22.6,0,4,3,3,6.8,17044,14950,1495.0,-1224,-1429,0
4121,-3603,-3793,1457.9,14579,15951,6.6,3,3,3,227,22.7,0,0,0,1,0,232,23.2,0,9,11,11,7.2,19744,18182,1818.2,3793,3603,0
4122,-614,-1330,1645.5,16455,18248,7.2,6,6,8,214,21.4,0,0,1,0,1,243,24.3,2,5,5,5,7.4,19578,17069,1706.9,1330,614,0
4123,-2374,-2316,1377.0,13770,15846,6.4,3,3,4,192,19.2,1,1,0,1,0,239,23.9,0,5,5,5,7.0,18162,16144,1614.4,2316,2374,0
4124,-1416,-362,1604.2,16042,17983,6.8,6,6,5,218,21.8,1,1,0,1,0,243,24.3,0,6,9,9,7.2,18345,17458,1745.8,362,1416,1
4125,-1090,522,1490.5,14905,18468,6.8,2,2,2,244,24.4,1,1,0,1,0,243,24.3,0,4,4,4,6.8,17946,15995,1599.5,-522,1090,1
